timestamps,open,high,low,close,volume,amount
1999-01-01,21.65907859802246,21.65907859802246,21.65907859802246,21.65907859802246,0,0.0
1999-01-04,21.747321341760568,22.661815643310547,21.747321341760568,22.661815643310547,13546279,306983277.35084915
1999-01-05,22.581595463016377,22.9024715423584,22.34896085335022,22.9024715423584,10919187,250076369.53318977
1999-01-06,23.103018030678587,23.24709122364737,22.942580719975933,23.111040115356445,11284031,260785693.1039257
1999-01-07,23.09468399164997,23.166881317789674,22.733698821903445,23.022808074951172,10069334,231824344.12458038
1999-01-08,23.13477958983366,23.271472024102273,23.046539600763182,23.22334098815918,9050761,210188908.90533257
1999-01-11,23.343674588239534,23.407528395001112,22.854019165039062,22.854019165039062,8076063,184570498.58006287
1999-01-12,22.91851571156337,23.030821974095208,22.68555969257058,22.9024715423584,7766409,177869961.10881615
1999-01-13,22.79017083028578,22.846002565822673,21.819523193162674,22.220617294311523,13231517,294012475.4801769
1999-01-14,22.412818280883812,22.89413025485616,22.140394631276965,22.3409423828125,13449459,300473588.598999
1999-01-15,22.06017536136097,22.59764193595665,21.338206665904824,22.260723114013672,19011769,423215725.6165886
1999-01-18,22.485014313491167,22.838297232684614,22.260721727902997,22.750057220458984,6269892,142640401.76609802
1999-01-19,22.742032448384492,22.93423667157902,22.56522957453298,22.822250366210938,8337784,190286993.9473877
1999-01-20,22.98269444770443,23.287206475465666,22.958629649632694,23.094680786132812,9004356,207952727.5046997
1999-01-21,22.252371550500953,22.35697711049096,21.739292827568462,21.779401779174805,30570794,665813605.2343864
1999-01-22,21.578861361756577,21.722934554552975,21.000964465827636,21.298095703125,19010576,404889067.01953125
1999-01-25,21.15370243089755,21.52238817377787,20.953156145389052,21.378314971923828,11255815,240630358.3357048
1999-01-26,21.659082312263678,21.771068642982787,21.338207646416798,21.402061462402344,10416274,222929736.3572235
1999-01-27,21.498646006133175,21.699193777579577,20.993267725858797,21.017333984375,10084229,211943608.86791992
1999-01-28,20.937111190749903,21.3382052076937,20.81678283957161,21.08118438720703,9178232,193488001.14056396
1999-01-29,21.121291144886616,21.41842089775248,21.033371090764216,21.306116104125977,7030755,149798082.32966423
1999-02-01,21.482276951597203,21.899735058444083,21.44216652994887,21.635013580322266,7272281,157335898.1949196
1999-02-02,21.602608239797387,21.6671034106404,21.28173212762176,21.418424606323242,6277961,134464034.35993767
1999-02-03,21.418424482304747,21.594907438693184,21.3783155163719,21.49864387512207,6365663,136853121.86604118
1999-02-04,21.699191384807527,21.859628707702146,21.321842193603516,21.321842193603516,6362321,135656404.3470497
1999-02-05,21.257984049088854,21.49029869883514,21.137655707934172,21.33820343017578,6047654,129046071.32731628
1999-02-08,21.442165729568178,21.474575474992772,20.824802739009915,20.937108993530273,6893688,144333897.02339172
1999-02-09,20.856888125083056,21.07347853462988,20.559758393583238,20.584144592285156,7910255,162825832.68184662
1999-02-10,20.479861504984218,20.592167757385468,20.175029622344525,20.48756217956543,9665485,198022224.93315697
1999-02-11,20.536011478757313,20.536011478757313,20.175026525330818,20.29535484313965,9140373,185507113.43365288
1999-02-12,20.576125622691464,20.68008985313996,20.19075437579095,20.407344818115234,8013378,163531768.00389862
1999-02-15,20.367235854751307,20.431411071168725,20.23086333724536,20.39130210876465,4097876,83561027.52025604
1999-02-16,20.495907069667133,20.5677844253015,20.27931661854288,20.303382873535156,6772232,137499219.20440674
1999-02-17,20.2067981374535,20.343490600585938,20.006250407566835,20.343490600585938,9215184,187469009.08666992
1999-02-18,20.295362084715183,20.319428341244468,19.894268035888672,19.894268035888672,10057112,200078881.7949524
1999-02-19,19.93437137179898,20.08646662225715,19.57338785248512,19.814043045043945,11122329,220378305.56714058
1999-02-22,19.934369889713157,20.33546379542555,19.878216772132443,20.29535484313965,7169445,145506430.30337334
1999-02-23,20.415690635653995,20.81678468821716,20.37558166868318,20.607894897460938,11658947,240266354.3910675
1999-02-24,20.656353733646117,20.96086436570043,20.607901256773065,20.92075538635254,6471936,135397789.9321289
1999-02-25,20.768332226295872,20.977222017052096,20.592172135657922,20.607894897460938,5443242,112173759.03744507
1999-02-26,20.720198814571354,20.720198814571354,20.351191685409077,20.39130210876465,5584080,113866662.2795105
1999-03-01,20.53602059027462,20.576129560356254,20.118882334189568,20.17503547668457,6068326,122428692.33408737
1999-03-02,20.25525263931562,20.36723750253885,20.062726974487305,20.062726974487305,8297299,166466444.46268654
1999-03-03,20.06272750440749,20.17503377995247,19.998552281102985,20.030319213867188,6158033,123347366.7195282
1999-03-04,20.134925268504688,20.25525363230237,19.982508561853393,20.21514320373535,10200576,206206104.60058594
1999-03-05,20.367234189844407,20.848547543154623,20.327125230719012,20.8004150390625,10141472,210946826.70703125
1999-03-08,20.800415974159527,20.92074577884797,20.599869708565492,20.616233825683594,4940854,101861801.36256409
1999-03-09,20.672392563243736,21.081187312446822,20.656348391273255,21.04909896850586,7161949,150752573.30839157
1999-03-10,21.05743891660645,21.161401685615846,20.824804306030273,20.824804306030273,5530562,115172871.3523674
1999-03-11,20.93710833110503,21.097545623779297,20.83282416391432,21.097545623779297,7601938,160382233.78414154
1999-03-12,21.257980043648963,21.257980043648963,20.816777183181074,20.86490821838379,5439231,113489055.59358788
1999-03-15,20.968876444965353,21.00096332093764,20.664365958258983,20.720197677612305,4525213,93763307.89330101
1999-03-16,20.91304303045859,20.94513136702294,20.134921322092637,20.327125549316406,14761883,300066649.0853195
1999-03-17,20.126581262502164,20.134924757374908,19.75789550412603,19.894268035888672,18448988,367029112.2628937
1999-03-18,19.789656846991484,19.91832720531131,19.661627846264814,19.814043045043945,11860323,235000950.45012474
1999-03-19,19.83811312548754,20.05470357108942,19.437019112503812,19.613500595092773,13734907,269389606.6180439
1999-03-22,19.629226099466894,19.838115898812482,19.372846603393555,19.372846603393555,7184483,139183887.08368874
1999-03-23,19.332738527269576,19.428679231388323,18.89153400827378,18.931644439697266,10063462,190517884.41640472
1999-03-24,18.851417541503906,19.0436217436569,18.762856140098382,18.851417541503906,9596069,180899503.47608185
1999-03-25,18.96341058497261,19.32439422607422,18.75516214250051,19.32439422607422,11143622,215343744.63435364
1999-03-26,19.29262955679788,19.34075915260248,18.74681942861058,18.931644439697266,8247122,156131581.354805
1999-03-29,18.8671423314947,19.140207290649414,18.843076079617287,19.140207290649414,5203339,99592987.06352043
1999-03-30,19.212399320097187,19.212399320097187,18.802961967747766,18.87548065185547,6094250,115031897.96257019
1999-03-31,18.827035790051006,19.380866454130842,18.779224689458065,19.26053810119629,7256812,139770104.01921844
1999-04-01,19.140209748261732,19.284282946821694,19.05196827433233,19.26053810119629,3325746,64055657.54790115
1999-04-02,19.26053810119629,19.26053810119629,19.26053810119629,19.26053810119629,0,0.0
1999-04-05,19.26053810119629,19.26053810119629,19.26053810119629,19.26053810119629,0,0.0
1999-04-06,19.388570883122952,19.477132322587128,19.10010448176956,19.172300338745117,7101174,136145840.68568802
1999-04-07,19.19636328745624,19.46878692969061,19.172297031980687,19.308349609375,7508221,144971356.01245117
1999-04-08,19.428676246396392,20.02261734008789,19.380866606379435,20.02261734008789,11069765,221645668.63969803
1999-04-09,20.13492769415134,20.38360653741835,20.102839347432052,20.31943130493164,11337788,230377404.4158783
1999-04-12,20.150640329091427,20.29535484313965,19.998545089941274,20.29535484313965,4624469,93855239.31609917
1999-04-13,20.41568730096367,20.41568730096367,20.014593313915036,20.070425033569336,5506452,110516832.06694794
1999-04-14,20.18306020330762,20.287023006300796,19.934381342174557,20.01460075378418,5168821,103451888.6827755
1999-04-15,19.974481944329423,19.99020470166793,19.228125779906115,19.252511978149414,11547709,222322405.8426838
1999-04-16,19.188020842833655,19.244173976788723,18.795268853538644,18.923297882080078,13754720,260284663.8446045
1999-04-19,19.011857538827677,19.252514222272584,19.011857538827677,19.180316925048828,5921854,113583036.5038681
1999-04-20,19.027579613446083,19.07603206551379,18.62648564245182,18.77120018005371,7904765,148381926.19128227
1999-04-21,18.610768258018748,18.69098765976285,18.04089333300239,18.169565200805664,23372799,424673595.3558254
1999-04-22,18.24977874755485,18.441984440450153,17.808575796571258,17.84868621826172,15776589,281591386.65547943
