timestamps,open,high,low,close,volume,amount
1999-01-01,466.9306640625,466.9306640625,466.9306640625,466.9306640625,0,0.0
1999-01-04,445.633056640625,445.633056640625,445.633056640625,445.633056640625,139886475,62338037436.93237
1999-01-05,448.16680908203125,448.16680908203125,448.16680908203125,448.16680908203125,74453946,33367787402.385864
1999-01-06,483.9184875488281,483.9184875488281,483.9184875488281,483.9184875488281,163855572,79292740578.68811
1999-01-07,487.5789489746094,487.5789489746094,487.5789489746094,487.5789489746094,187929160,91630302314.4812
1999-01-08,493.2081298828125,493.2081298828125,493.2081298828125,493.2081298828125,172246045,84953149734.16077
1999-01-11,484.7628479003906,484.7628479003906,484.7628479003906,484.7628479003906,105656866,51218523262.38995
1999-01-12,493.4903564453125,493.4903564453125,493.4903564453125,493.4903564453125,258037917,127339223636.73596
1999-01-13,458.3013000488281,458.3013000488281,458.3013000488281,458.3013000488281,424800624,194686678240.75342
1999-01-14,459.1454162597656,459.1454162597656,459.1454162597656,459.1454162597656,172747452,79316200756.35388
1999-01-15,474.34722900390625,474.34722900390625,474.34722900390625,474.34722900390625,126123626,59826392505.025024
1999-01-18,490.9569396972656,490.9569396972656,490.9569396972656,490.9569396972656,202000286,99173442232.53241
1999-01-19,479.97796630859375,479.97796630859375,479.97796630859375,479.97796630859375,113994591,54714891958.359924
1999-01-20,497.14971923828125,497.14971923828125,497.14971923828125,497.14971923828125,175341709,87171081400.11041
1999-01-21,483.6373596191406,483.6373596191406,483.6373596191406,483.6373596191406,273577159,132312134830.86581
1999-01-22,464.212890625,464.212890625,464.212890625,464.212890625,165558542,76854409349.48047
1999-01-25,452.1079406738281,452.1079406738281,452.1079406738281,452.1079406738281,135983811,61479360756.18906
1999-01-26,449.01092529296875,449.01092529296875,449.01092529296875,449.01092529296875,120039169,53898898344.08905
1999-01-27,456.61199951171875,456.61199951171875,456.61199951171875,456.61199951171875,58344885,26640974601.131287
1999-01-28,456.893310546875,456.893310546875,456.893310546875,456.893310546875,88709258,40530666563.776855
1999-01-29,466.1831970214844,466.1831970214844,466.1831970214844,466.1831970214844,86939551,40529757832.79239
1999-02-01,460.2713317871094,460.2713317871094,460.2713317871094,460.2713317871094,70435156,32419283056.752808
1999-02-02,464.7763671875,464.7763671875,464.7763671875,464.7763671875,58677674,27271996156.73242
1999-02-03,464.212890625,464.212890625,464.212890625,464.212890625,113611003,52739692109.43555
1999-02-04,456.0484924316406,456.0484924316406,456.0484924316406,456.0484924316406,57430288,26190996262.31494
1999-02-05,449.2923278808594,449.2923278808594,449.2923278808594,449.2923278808594,80594551,36210513433.30264
1999-02-08,445.0694580078125,445.0694580078125,445.0694580078125,445.0694580078125,53229770,23690944883.780518
1999-02-09,438.59552001953125,438.59552001953125,438.59552001953125,438.59552001953125,54306845,23818738923.39508
1999-02-10,439.44000244140625,439.44000244140625,439.44000244140625,439.44000244140625,58902489,25884109909.964905
1999-02-11,450.7003173828125,450.7003173828125,450.7003173828125,450.7003173828125,35894685,16177745921.85608
1999-02-12,468.1544189453125,468.1544189453125,468.1544189453125,468.1544189453125,128573142,60192084584.983154
1999-02-15,472.9394226074219,472.9394226074219,472.9394226074219,472.9394226074219,24459708,11567960178.666138
1999-02-16,488.7042236328125,488.7042236328125,488.7042236328125,488.7042236328125,115216974,56307021827.99194
1999-02-17,487.01531982421875,487.01531982421875,487.01531982421875,487.01531982421875,76543340,37277779210.513916
1999-02-18,485.3259582519531,485.3259582519531,485.3259582519531,485.3259582519531,112896499,54791601560.46567
1999-02-19,471.8136291503906,471.8136291503906,471.8136291503906,471.8136291503906,101030575,47667602245.90073
1999-02-22,452.95257568359375,452.95257568359375,452.95257568359375,452.95257568359375,145598332,65949139494.63501
1999-02-23,470.12432861328125,470.12432861328125,470.12432861328125,470.12432861328125,127432046,59908905069.56677
