timestamps,open,high,low,close,volume,amount
1999-01-04,5.110290588921759,5.19802102172193,5.066425372521675,5.143188953399658,3307906,17013185.59808445
1999-01-05,5.154155258307622,5.198020470052261,5.099323195804717,5.132222652435303,1920936,9858671.25307846
1999-01-06,5.1212544441223145,5.1212544441223145,5.077389248697843,5.1212544441223145,7619741,39022632.45931101
1999-01-07,5.077391153631814,5.11029006254317,5.033525941750007,5.044492244720459,1875102,9458937.497059822
1999-01-08,5.044492244720459,5.077391153631814,4.989660729868199,5.044492244720459,8533475,43047048.45801592
1999-01-11,4.956761363148189,5.022559174893785,4.9128961553177914,4.923862457275391,1310362,6452042.257240295
1999-01-12,4.923861504729317,5.022558203254333,4.912895204893204,4.93482780456543,1491570,7360641.108455658
1999-01-13,4.934831086932288,5.077393079625824,4.934831086932288,5.033527851104736,2048944,10313416.689353943
1999-01-14,5.000626564025879,5.011592865968232,4.9238624504294135,5.000626564025879,1752496,8763578.050949097
1999-01-15,5.011592864016508,5.02255916595459,4.934828750449938,5.02255916595459,1526273,7665796.44589901
1999-01-19,4.967727665105788,5.000626570978587,4.869030947487393,4.923862457275391,1706826,8404176.462501526
1999-01-20,4.9238634203643405,4.9348297244669075,4.836132987543807,4.890964508056641,1404976,6871687.750671387
1999-01-21,4.9238619807782245,4.97869348526001,4.879996777192797,4.97869348526001,1752496,8725140.418144226
1999-01-22,5.00062753008641,5.011593834147319,4.945796009781865,4.956762313842773,1729907,8574737.82405281
1999-01-25,4.912898048005668,4.956763272735089,4.901931741823313,4.945796966552734,1845801,9128956.986660004
1999-01-26,4.934828760230668,4.967727666110117,4.890963552391402,4.912896156311035,1677034,8239093.8926029205
1999-01-27,4.92386239222912,4.93482869404185,4.82516567591455,4.8470988273620605,1372892,6654543.203294754
1999-01-28,4.839992046356201,4.895496624973898,4.817790769455816,4.839992046356201,2054019,9941435.623064518
1999-01-29,4.828894272008272,4.839994639131562,4.684582290294621,4.784490585327148,1443771,6907708.756868362
1999-02-01,4.77338911983644,4.77338911983644,4.651278995375056,4.684581756591797,1285480,6021936.156463623
1999-02-02,4.640176545124091,4.740084795835013,4.595773155414832,4.7289838790893555,3322802,15713477.091405869
1999-02-03,4.728985438214119,4.77338911983644,4.640178074969476,4.684581756591797,1806188,8461235.353775024
1999-02-04,4.617973429279984,4.651276170269209,4.5735697746276855,4.5735697746276855,1786708,8171633.704885483
1999-02-05,4.540269277772764,4.695682145872255,4.5291683586228,4.61797571182251,2885415,13324776.388528347
1999-02-08,4.6290784155687765,4.717885803005395,4.617977492139199,4.69568395614624,2575381,12093175.24266386
1999-02-09,4.662378311157227,4.717882894082442,4.651277394572184,4.662378311157227,1360779,6344466.49587822
1999-02-10,4.662379057755688,4.673479976118348,4.584672629217061,4.606874465942383,1281388,5903193.658164978
1999-02-11,4.562472343444824,4.6068757520179044,4.506967736136612,4.562472343444824,1610083,7345959.158150673
1999-02-12,4.562473118453418,4.562473118453418,4.407060191591066,4.418161392211914,2027828,8959271.379646301
1999-02-16,4.462562888344057,4.573571796782895,4.451461969772832,4.473663806915283,1653626,7397766.786374092
