timestamps,open,high,low,close,volume,amount
1999-01-04,15.476972107222487,15.769492198596108,15.370601164904807,15.450379371643066,8853600,136791478.80477905
1999-01-05,15.423781375090282,15.516855917870998,15.250928652783236,15.317410469055176,6652800,101903668.36853027
1999-01-06,15.556758624285411,16.12850274466513,15.46368400003755,15.929057121276855,9965600,158742611.64779663
1999-01-07,15.835975392606347,15.942346344026037,15.689715334404273,15.902457237243652,7417200,117951705.82008362
1999-01-08,15.796088928530656,15.88916352659439,15.516865134339458,15.809385299682617,6343400,100285254.71000671
1999-01-11,15.476971666436446,15.636528075368782,15.064784276694581,15.157858848571777,11454400,173624178.39508057
1999-01-12,15.171161958269852,15.397200304712086,14.998309105108145,15.051494598388672,8578400,129117741.26281738
1999-01-13,14.891934361018187,15.290825459974032,14.838748881157407,14.998305320739746,8327800,124902887.05005646
1999-01-14,14.945124694523418,15.09138481164064,14.798864577406198,14.838753700256348,8409000,124779079.86545563
1999-01-15,14.985008676741977,15.131268743684446,14.852044979521551,15.117972373962402,7125600,107724623.9479065
1999-01-19,15.10467600424036,15.171157852850573,15.024897785908104,15.117972373962402,6405000,96830613.05522919
1999-01-20,15.117972616578491,15.224343576061893,15.03819439696594,15.104676246643066,9813200,148225208.94355774
1999-01-21,15.104679570256721,15.27753241745156,15.064790451673296,15.131272315979004,8658800,131018660.729599
1999-01-22,15.117970217756548,15.250933896012983,15.064784746453975,15.184452056884766,8598200,130558955.67550659
1999-01-25,15.171150473256906,15.35729955881834,15.024890477458637,15.317410469055176,6793000,104051169.31629181
1999-01-26,15.26423354957343,15.42378999782681,15.18445532544674,15.370604515075684,7216000,110914282.18078613
1999-01-27,15.37060364535157,15.423789125093272,15.051490766901365,15.104676246643066,7356200,111113019.40555573
1999-01-28,14.945119807417964,15.211047206126468,14.945119807417964,15.104676246643066,7877200,118982555.73005676
1999-01-29,15.01159787602272,15.104672442127377,14.905226943331682,14.94511604309082,6692800,100024672.65319824
1999-02-01,14.905229351036853,14.998303932176244,14.798858401163262,14.812154769897461,7532600,111574037.01972961
1999-02-02,14.758970062769576,14.865341018176924,14.519635413103043,14.612709999084473,9597200,140241100.4032135
1999-02-03,14.679197592591308,15.011606958365567,14.599419344805485,14.971717834472656,9163200,137188844.86083984
1999-02-04,15.011601496724646,15.011601496724646,14.732377731063693,14.852045059204102,6983400,103717771.46644592
1999-02-05,14.905233681669625,15.304124859591203,14.852048191280081,15.25093936920166,10223000,155910353.17134857
1999-02-08,15.24505101906669,15.552626609802246,15.178186760211133,15.552626609802246,9520600,148070336.90128326
1999-02-09,15.539252425685074,15.713099483803754,15.445642471313478,15.445642471313477,11292400,174418373.0430603
1999-02-10,15.31192082972695,15.686360815082717,15.31192082972695,15.525886535644531,8769400,136152709.38568115
1999-02-11,15.378788013017834,15.445652308726608,14.76363649249712,15.057839393615723,13309800,200416830.76114655
1999-02-12,15.031084883009175,15.271796206758433,14.723509302662903,14.857237815856934,10850400,161206973.19717407
1999-02-16,14.803742862551887,14.964217039923724,14.509540204036854,14.670014381408691,8921800,130882934.30805206
1999-02-17,14.736884893615388,14.950850554502725,14.656647770782637,14.683393478393555,5878200,86311923.544693
1999-02-18,14.72351316964345,14.777004588970039,14.509547492337097,14.736886024475098,7381200,108775903.12385559
1999-02-19,14.549666745819314,14.750259577792926,14.496175323959683,14.656649589538574,5914200,86682357.00244904
1999-02-22,14.629906055579811,14.750261772673246,14.56304176830568,14.589787483215332,6622400,96619408.62884521
1999-02-23,14.576402352744802,14.69675796850141,14.442673890793015,14.49616527557373,6529400,94651261.55033112
1999-02-24,14.50954262023968,14.643271123652028,14.362441266486098,14.519572257995605,6906200,100275069.92816925
1999-02-25,14.389187383341811,14.509543039893927,14.255458876061683,14.402560234069824,6967200,100345517.66281128
1999-02-26,14.442681111080546,14.469426816841807,14.201969759229204,14.242088317871094,8317600,118459993.79272461
1999-03-01,14.188593954047901,14.188593954047901,13.86764555169432,13.947882652282715,8718200,121600430.53913116
1999-03-02,14.001374724745867,14.094984679925638,13.814154814386322,13.867646217346191,9687400,134341435.9659195
1999-03-03,13.867646871579476,14.054866790771484,13.760664060612614,14.054866790771484,11867600,166797537.12615967
1999-03-04,14.054863710886872,14.64326904226558,14.014745165565596,14.509540557861328,10177000,147663594.25735474
1999-03-05,14.817120395540655,15.004340328336296,14.723510429142836,14.910730361938477,9226200,137569380.46531677
1999-03-08,14.97759082138801,15.178183555603027,14.870608029806666,15.178183555603027,8433800,128009764.47124481
1999-03-09,15.124693292714955,15.285167492107156,14.964219093322754,14.964219093322754,9238200,138242448.82793427
1999-03-10,15.218294662384528,15.753208358777657,15.164803292745214,15.686344146728516,13499000,211749959.63668823
1999-03-11,15.833449985670008,16.341618143993877,15.833449985670008,15.993924140930176,18911600,302470695.7836151
1999-03-12,16.24801683304981,16.24801683304981,15.779966965431091,15.820085525512695,10858400,171780816.67022705
1999-03-15,15.686356813853022,15.82008534594043,15.6462382542268,15.766593933105469,8114600,127939603.12957764
1999-03-16,15.766602655557486,15.820094097985162,15.566009746453702,15.646246910095215,6496200,101641149.17736053
1999-03-17,15.67298585587189,15.953815807214305,15.67298585587189,15.913697242736816,8196600,130438210.81981659
1999-03-18,15.967191260429606,16.127665544454025,15.940445546425536,15.98056411743164,9577200,153049058.6654663
