timestamps,open,high,low,close,volume,amount
2018-06-11,15.387708912793743,18.463211059570312,15.387708912793743,18.463211059570312,141892,2619781.943664551
2018-06-12,20.309534072875977,20.309534072875977,20.309534072875977,20.309534072875977,47842,971648.7291145325
2018-06-13,22.339462280273438,22.339462280273438,22.339462280273438,22.339462280273438,81054,1810702.7756652832
2018-06-14,24.573410034179688,24.573410034179688,24.573410034179688,24.573410034179688,133680,3284973.4533691406
2018-06-15,27.031770706176758,27.031770706176758,27.031770706176758,27.031770706176758,461718,12481055.10691452
2018-06-19,29.73495101928711,29.73495101928711,29.73495101928711,29.73495101928711,2011370,59807988.43166351
2018-06-20,32.70844268798828,32.70844268798828,32.70844268798828,32.70844268798828,2358687,77148978.55840302
2018-06-21,35.97775650024414,35.97775650024414,35.97775650024414,35.97775650024414,2216988,79762254.42796326
2018-06-22,36.72240928282841,37.08453218495985,32.38202304030933,33.942726135253906,230707078,7830827166.0186615
2018-06-25,34.78427889848183,36.51839287898202,34.28444561266382,35.28921127319336,125967598,4445297179.398689
2018-06-26,34.626163101417156,38.533017148309085,34.22323708363697,37.83427047729492,112596384,4260002047.0213623
2018-06-27,37.68636955730546,38.216804403949425,36.60510000542884,37.78837585449219,79449951,3002284610.0089874
2018-06-28,37.38544523581937,38.45141388937291,34.396650933372165,34.78937530517578,95545765,3323977477.4051285
2018-06-29,35.029092372367145,37.895480564243584,34.564963246028064,36.70199966430664,82257435,3019012351.7567253
2018-07-02,35.86044562041607,36.457182546474726,35.24840442501022,35.702335357666016,58446327,2086670366.97781
2018-07-03,35.8043506309726,36.30928308047217,33.58570380484175,35.3402214050293,61038115,2157100498.24564
2018-07-04,34.75878016768781,34.75878016768781,33.40719226691212,33.62140655517578,47307954,1590559954.7275543
2018-07-05,33.152172234379826,36.66120352124525,33.090969157281684,35.09539794921875,61808009,2169176672.303894
2018-07-06,35.095401927704145,37.99749485738298,35.039297933296915,36.15117263793945,88584168,3202421550.3562317
2018-07-09,36.11036696546724,36.50309489968228,35.248410749302245,36.49289321899414,55924162,2040834472.2277298
2018-07-10,38.252507572769275,38.70643860220404,36.54899844426882,36.926422119140625,65671921,2425029076.2208557
2018-07-11,35.70233609594732,40.26203486602532,35.488121848231636,39.29806900024414,87061053,3421331268.027912
2018-07-12,38.77784153445646,43.23553466796875,38.5585281663981,43.23553466796875,77553381,3353061892.843689
2018-07-13,41.822739997984996,45.12265969049519,41.3280092749468,42.17976379394531,86763699,3659672329.708969
2018-07-16,42.17976773151795,43.225336766838915,40.853682224548145,42.79180908203125,53127352,2273415503.817871
2018-07-17,42.38887122812766,42.92950766341473,40.62925502037934,41.96554183959961,51507628,2161545517.8925323
2018-07-18,41.96554183959961,43.0315139432974,40.8587700256456,41.96554183959961,48804910,2048124492.5828934
2018-07-19,41.82273379588392,43.429338888393026,41.14439043521508,42.27666473388672,45134069,1908117903.1891098
2018-07-20,42.07775922800338,46.50485097808022,41.827844311601474,46.377342224121094,76852143,3564198136.5680923
2018-07-23,45.392968606465345,46.17842085637048,44.65342216179278,45.19915771484375,45025833,2035129727.0092163
2018-07-24,45.137951533478955,47.41270187376018,44.627920102059775,46.805763244628906,47701845,2232721263.401985
2018-07-25,46.413038102649345,48.49397767236145,42.1236572265625,42.1236572265625,82294826,3466559041.9436035
2018-07-26,41.05769071517063,42.12876209541634,39.06855915246335,39.884613037109375,70716598,2820504146.5308228
2018-07-27,39.78260021358584,40.109022414324166,38.59422196089304,38.78803634643555,41057251,1592530144.0727272
2018-07-30,39.017561462146666,39.44599005495513,38.25250890265069,39.19607162475586,32475322,1272905047.1490097
2018-07-31,39.16036164654041,39.165460734956106,35.96245223687546,36.83460998535156,50630952,1864971370.1070557
2018-08-01,36.72241455411641,37.55376937258865,36.22258114457746,36.42659378051758,32280568,1175871137.5403748
2018-08-02,35.906353209924454,37.38035068391414,35.727839563169674,37.008026123046875,35736352,1322531848.3583984
2018-08-03,36.59999828675175,37.30384420560534,35.018895389480775,35.49832534790039,31119960,1104706464.8936462
2018-08-06,35.19230148192459,36.25317105077065,34.478253983254874,35.52382278442383,28272501,1004347315.1964455
2018-08-07,35.94715659076011,37.97708786849026,35.70234077586864,37.63536834716797,35936904,1352498619.296814
2018-08-08,37.48745337508415,37.52825659146943,36.268473482885426,36.47758865356445,26587470,969846793.9989853
