timestamps,open,high,low,close,volume,amount
1999-01-04,11.165531178262054,11.321197234975351,10.981561327546686,11.038167953491211,4959447,54743208.942438126
1999-01-05,11.151379925221208,11.179682758798068,10.995713859518643,11.052319526672363,3654259,40388038.10121822
1999-01-06,11.052320511616857,11.094775246795404,10.81174496168478,10.967411041259766,6460223,70851921.05920029
1999-01-07,10.896646151234147,10.981554595006074,10.740979227897071,10.825888633728027,4114271,44540639.654976845
1999-01-08,10.854195271309697,10.868346202559648,10.641922644026112,10.783437728881836,5112933,55134994.61744499
1999-01-11,10.840045623917433,10.854196556843373,10.50040880280266,10.641923904418945,5266641,56047192.7538929
1999-01-12,10.44380818766593,10.627778100971758,10.44380818766593,10.542868614196777,4568046,48160308.80160713
1999-01-13,10.292990910379363,10.931866927149217,10.292990910379363,10.917669296264648,5473814,59761291.04126358
1999-01-14,10.789898204940123,10.91767306634978,10.647925707743175,10.775700569152832,5602573,60371649.06482029
1999-01-15,10.90347073193523,10.960260285443105,10.690513043078546,10.81828784942627,4884374,52840563.896253586
1999-01-19,10.747304334416443,10.7756986357274,10.534345626831055,10.534345626831055,4370007,46035164.1296711
1999-01-20,10.619529169106363,10.761501636460615,10.449162401315018,10.647923469543457,4520597,48134970.89264774
1999-01-21,10.64792024466663,10.6763145365041,10.179412016427127,10.222003936767578,5267087,53840184.04929733
1999-01-22,9.994851891414221,10.278796860003416,9.994851891414221,10.051641464233398,7829568,78700010.35583496
1999-01-25,10.080039493627751,10.108433807947392,9.767700105773192,9.867080688476562,8357302,82462173.17196655
1999-01-26,9.938064047377699,10.449164451008473,9.909669741370818,10.349783897399902,8865877,91759911.01092815
1999-01-27,10.406569763188923,10.50595029057163,10.06583625068572,10.392372131347656,7166170,74473505.39649963
1999-01-28,10.392373249833653,10.548543356220616,10.378176581633179,10.45626163482666,5634651,58917385.076937675
1999-01-29,10.434963865615394,10.647922548220288,10.207808516604729,10.548542022705078,4863657,51304490.24852371
1999-02-01,10.662123022205707,10.747305938855323,10.335586095459787,10.406572341918945,5753386,59873027.61998367
1999-02-02,10.392373311924933,10.505951484051428,10.236204169773728,10.477557182312012,4695691,49199370.96296787
1999-02-03,10.39236830980854,10.605326918104906,10.349777360283959,10.591130256652832,6648907,70419440.10137081
1999-02-04,10.449159355054439,10.619526073178495,10.3355812212489,10.36397647857666,4436391,45978651.97376919
1999-02-05,10.534347199477848,10.562742470196676,10.335586095459787,10.406572341918945,4718414,49102516.63012314
1999-02-08,10.449157707458832,10.463355333884069,10.165212900300906,10.250396728515625,3860763,39574352.42477417
