timestamps,open,high,low,close,volume,amount
1999-01-04,6.942657771072989,7.872478008270264,6.818681739446685,7.872478008270264,207000,1629602.9477119446
1999-01-05,7.872478008270264,8.306394118962325,7.686513960830809,7.872478008270264,133700,1052550.3097057343
1999-01-06,8.058442115783691,8.306394180884729,7.6865140181321365,8.058442115783691,102200,823572.7842330933
1999-01-07,7.9344658851623535,7.9344658851623535,7.562537796795368,7.9344658851623535,28500,226132.27772712708
1999-01-08,7.872478028138479,7.872478028138479,7.438561916351318,7.438561916351318,36100,268532.0851802826
1999-01-11,7.686514125150793,7.686514125150793,7.19060998804429,7.3765740394592285,41300,304652.50782966614
1999-01-12,7.190609931945801,7.438561998564621,7.190609931945801,7.190609931945801,33200,238728.2497406006
1999-01-13,7.066633820533752,7.438561916351318,7.004645804564158,7.438561916351318,38000,282665.3528213501
1999-01-14,7.438561649065916,7.438561649065916,6.880669525385972,6.91166353225708,50800,351112.50743865967
1999-01-15,7.00464633911375,7.810490608215332,7.00464633911375,7.810490608215332,49500,386619.28510665894
1999-01-19,7.934466044108073,8.30639413992564,7.438561916351318,7.438561916351318,66500,494664.3674373627
1999-01-20,7.68651382625103,7.9344658851623535,7.438561767339706,7.9344658851623535,36100,286434.21845436096
1999-01-21,7.810489931414205,7.934465962071573,7.686513900756836,7.686513900756836,30800,236744.62814331055
1999-01-22,7.686514610467955,8.05844273678092,7.562538568363633,7.99645471572876,60700,485384.8012447357
1999-01-25,7.562537870099468,7.934465962071573,7.562537870099468,7.686513900756836,16000,122984.22241210938
1999-01-26,7.810490050682654,8.058442115783691,7.6865140181321365,8.058442115783691,28600,230471.44451141357
1999-01-27,8.05844213904404,8.05844213904404,7.624526023864746,7.624526023864746,39100,298118.9675331116
1999-01-28,7.438562484014602,7.934466649615575,7.438562484014602,7.810490608215332,39900,311638.57526779175
1999-01-29,7.68651382625103,7.9344658851623535,7.6555198188871145,7.9344658851623535,29300,232479.85043525696
1999-02-01,7.686514326363556,7.9344664014075414,7.500550270080566,7.500550270080566,45700,342775.1473426819
1999-02-02,7.686513949044143,10.042058546331864,7.376573870453654,9.794106483459473,1047000,10254429.488182068
1999-02-03,9.91808386409984,9.91808386409984,8.058443139581119,8.430371284484863,286700,2416987.4472618103
1999-02-04,8.678321308559841,9.050249364640978,8.430369271172419,8.926273345947266,107600,960467.0120239258
1999-02-05,9.050250067855373,9.050250067855373,7.934465812914299,8.182417869567871,98300,804331.6765785217
1999-02-08,8.058442639228993,8.306394720436039,7.93446659862547,8.244406700134277,25800,212705.69286346436
1999-02-09,8.182418380737305,8.182418380737305,7.748502254486084,7.748502254486084,39700,307615.53950309753
1999-02-10,7.562537870099468,7.934465962071573,7.562537870099468,7.686513900756836,36600,281326.4087677002
1999-02-11,7.624526497116662,8.554346801643085,7.624526497116662,8.244406700134277,47600,392433.7589263916
1999-02-12,8.182418148334209,8.306394180884729,7.810490050682654,8.058442115783691,34700,279627.9414176941
1999-02-16,7.810489784587513,8.554345954548229,7.810489784587513,8.182417869567871,54400,445123.5321044922
1999-02-17,8.182418087336023,8.182418087336023,7.872478008270264,7.872478008270264,33400,262940.7654762268
1999-02-18,7.81049013809419,8.058442205970197,7.6865141041561875,7.7020111083984375,22300,171754.84771728516
1999-02-19,7.810489931414205,7.934465962071573,7.686513900756836,7.686513900756836,19600,150655.67245483398
1999-02-22,7.686514666823091,7.934466752849642,7.438562580796539,7.5625386238098145,55200,417452.13203430176
1999-02-23,7.686514666823091,7.934466752849642,7.438562580796539,7.5625386238098145,34100,257882.56707191467
1999-02-24,7.562537948290507,7.686513980229696,7.438561916351318,7.438561916351318,45700,339942.27957725525
1999-02-25,7.686514666823091,7.686514666823091,7.3145865377832635,7.5625386238098145,46700,353170.55373191833
1999-02-26,7.562537870099468,7.686513900756836,7.4385618394421,7.686513900756836,25300,194468.80168914795
1999-03-01,7.686514040318931,7.686514040318931,7.500549990956376,7.624526023864746,33700,256946.52700424194
1999-03-02,7.5625386238098145,7.686514666823091,7.500550602303177,7.5625386238098145,25100,189819.71945762634
